id_vente,id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,delai_livraison_jours,prix_unitaire,statut_commande
10315,20240518,99,243.0,4,34,2,1326.9,1592.28,10,796.14,livré
10316,20230222,24,179.0,1,36,2,23610.92,28333.1,8,14166.55,en_cours
10317,20241228,59,502.0,9,21,6,2560.65,3072.78,10,512.13,en_cours
10318,20230901,81,188.0,10,46,19,232970.24,279564.29,3,14713.91,livré
10319,20230820,118,940.0,1,47,19,48340.43,58008.52,1,3053.08,annulé
10320,20230316,102,597.0,1,26,15,34582.13,41498.55,4,2766.57,en_cours
10321,20241105,106,76.0,4,35,20,138962.33,166754.8,-173,8337.74,en_cours
10322,20230301,61,462.0,13,10,11,130456.52,156547.82,10,14231.62,en_cours
10323,20230407,56,249.0,11,27,8,23914.67,28697.6,1,3587.2,retourné
10324,20240506,42,557.0,11,43,14,148873.78,178648.54,92,12760.61,retourné
10325,20240211,10,256.0,1,16,11,96904.5,116285.4,6,10571.4,en_cours
10326,20241015,18,909.0,10,3,18,195439.35,234527.22,3,13029.29,en_cours
10327,20240427,34,718.0,1,29,3,5413.2,6495.84,69,2165.28,en_cours
10328,20230209,119,595.0,10,11,18,112591.05,135109.26,3,7506.07,retourné
10329,20241114,52,837.0,4,33,7,21091.7,25310.04,7,3615.72,annulé
10330,20240210,119,804.0,15,4,5,31572.17,37886.6,7,7577.32,en_cours
10331,20240510,23,726.0,11,40,7,63717.5,76461.0,5,10923.0,retourné
10332,20241107,74,40.0,10,42,3,10776.78,12932.13,7,4310.71,livré
10333,20240909,40,967.0,9,21,4,38077.5,45693.0,4,11423.25,annulé
10334,20240110,57,405.0,11,19,1,3511.04,4213.25,2,4213.25,en_cours
10335,20240410,95,775.0,13,31,15,37968.88,45562.65,7,3037.51,en_cours
10336,20241231,8,414.0,1,3,20,187553.83,225064.6,5,11253.23,livré
10337,20240715,31,931.0,15,1,1,12199.95,14639.94,6,14639.94,livré
10338,20230114,26,255.0,4,12,17,82692.11,99230.53,2,5837.09,en_cours
10339,20240320,84,624.0,13,34,1,12241.52,14689.83,5,14689.83,livré
10340,20230723,101,492.0,9,40,18,125766.9,150920.28,8,8384.46,annulé
10341,20241201,60,679.0,4,43,19,18515.82,22218.98,6,1169.42,livré
10342,20231219,72,266.0,11,37,14,38062.15,45674.58,5,3262.47,retourné
10343,20240221,87,130.0,9,4,20,74490.67,89388.8,3,4469.44,en_cours
10344,20230606,86,86.0,1,1,5,2078.75,2494.5,153,498.9,en_cours
10345,20230601,87,659.0,1,22,19,106550.73,127860.88,4,6729.52,annulé
10346,20241012,120,846.0,1,15,20,196688.5,236026.2,62,11801.31,retourné
10347,20241120,117,936.0,11,39,4,6029.63,7235.56,4,1808.89,retourné
10348,20231121,87,562.0,1,26,15,172485.12,206982.15,7,13798.81,annulé
10349,20230430,88,322.0,10,38,16,124589.2,149507.04,10,9344.19,en_cours
10350,20240809,110,413.0,10,20,18,126982.95,152379.54,40,8465.53,en_cours
10351,20231226,96,183.0,1,18,20,21953.67,26344.4,6,1317.22,annulé
10352,20240324,117,503.0,13,24,12,123670.8,148404.96,3,12367.08,retourné
10353,20230321,50,400.0,15,18,6,6737.8,8085.36,5,1347.56,livré
10354,20241127,38,809.0,15,2,15,121174.38,145409.25,8,9693.95,livré
10355,20240615,93,421.0,10,1,7,56751.62,68101.95,10,9728.85,annulé
10356,20240831,37,246.0,13,41,1,10135.03,12162.03,1,12162.03,en_cours
10357,20240405,28,560.0,1,28,14,112501.32,135001.58,214,9642.97,livré
10358,20231116,30,252.0,1,43,7,67518.15,81021.78,2,11574.54,en_cours
10359,20230413,15,740.0,1,15,10,14403.42,17284.1,6,1728.41,annulé
10360,20241116,57,715.0,9,21,20,153316.5,183979.8,7,9198.99,livré
10361,20240807,14,813.0,1,35,9,44086.95,52904.34,3,5878.26,en_cours
10362,20240722,74,556.0,4,29,1,5757.35,6908.82,6,6908.82,en_cours
10363,20241004,45,668.0,15,33,3,4800.38,5760.45,7,1920.15,annulé
10364,20230706,97,704.0,11,29,20,216372.67,259647.2,7,12982.36,en_cours
10365,20240511,46,240.0,13,1,2,6851.65,8221.98,9,4110.99,retourné
10366,20240419,45,423.0,1,7,20,70723.67,84868.4,2,4243.42,retourné
10367,20240319,54,464.0,11,43,3,37022.78,44427.33,9,14809.11,livré
10368,20240102,80,534.0,4,40,16,138842.0,166610.4,91,10413.15,livré
10369,20240806,82,299.0,11,35,12,13301.0,15961.2,8,1330.1,annulé
10370,20241114,96,269.0,13,6,1,1135.38,1362.46,4,1362.46,annulé
10371,20240524,14,470.0,11,1,6,56181.5,67417.8,7,11236.3,livré
10372,20240226,80,73.0,1,32,5,13113.12,15735.75,2,3147.15,retourné
10373,20240610,22,384.0,15,35,10,11530.92,13837.1,4,1383.71,livré
10374,20230619,69,541.0,6,7,6,52454.45,62945.34,6,10490.89,retourné
10375,20230311,4,766.0,11,27,1,2596.93,3116.31,2,3116.31,livré
10376,20230703,100,549.0,13,8,8,48271.93,57926.32,1,7240.79,livré
10377,20230123,99,273.0,1,20,9,35840.62,43008.75,2,4778.75,livré
10378,20230120,106,308.0,1,42,11,10263.55,12316.26,5,1119.66,retourné
10379,20230914,7,41.0,6,27,14,46638.2,55965.84,5,3997.56,retourné
10380,20231025,4,81.0,11,7,10,17123.17,20547.8,6,2054.78,livré
10381,20240102,118,711.0,1,19,10,106800.08,128160.1,2,12816.01,annulé
10382,20230909,109,327.0,11,29,18,43482.3,52178.76,4,2898.82,en_cours
10383,20240223,1,607.0,10,42,6,14064.2,16877.04,40,2812.84,retourné
10384,20230429,106,357.0,6,14,7,60523.63,72628.36,-83,10375.48,en_cours
10385,20230728,12,703.0,1,35,2,23852.22,28622.66,-111,14311.33,en_cours
10386,20230701,26,683.0,11,51,18,23244.15,27892.98,1,1549.61,annulé
10387,20240601,18,355.0,1,21,7,50455.3,60546.36,183,8649.48,annulé
10388,20240719,70,659.0,4,1,3,19242.88,23091.45,5,7697.15,annulé
10389,20231219,72,119.0,10,39,1,8434.7,10121.64,8,10121.64,en_cours
10390,20240331,18,85.0,13,36,8,27243.13,32691.76,8,4086.47,retourné
10391,20230905,11,588.0,1,1,3,31711.8,38054.16,6,12684.72,en_cours
10392,20231107,8,421.0,1,12,9,16705.58,20046.69,-112,2227.41,annulé
10393,20230802,3,557.0,1,11,19,199361.62,239233.94,9,12591.26,en_cours
10394,20240218,10,178.0,1,9,4,4000.67,4800.8,8,1200.2,retourné
10395,20240515,93,808.0,1,1,10,40286.08,48343.3,1,4834.33,retourné
10396,20230316,49,466.0,4,10,5,55338.71,66406.45,10,13281.29,en_cours
10397,20231027,5,707.0,1,12,3,4269.2,5123.04,3,1707.68,en_cours
10398,20230301,20,244.0,9,23,18,141086.4,169303.68,61,9405.76,livré
10399,20230822,55,13.0,4,19,17,57919.42,69503.31,4,4088.43,en_cours
10400,20241105,5,148.0,6,37,9,86934.98,104321.97,7,11591.33,annulé
10401,20240321,86,468.0,10,26,3,6831.65,8197.98,5,2732.66,annulé
10402,20240419,89,107.0,9,13,4,12054.87,14465.84,1,3616.46,en_cours
10403,20241019,107,470.0,1,41,11,51504.84,61805.81,7,5618.71,annulé
10404,20240709,69,858.0,1,33,3,16350.55,19620.66,67,6540.22,annulé
10405,20240603,23,975.0,1,39,20,243191.5,291829.8,-82,14591.49,en_cours
10406,20240809,67,377.0,1,16,1,6634.78,7961.74,8,7961.74,annulé
10407,20240319,70,51.0,15,2,17,65212.99,78255.59,6,4603.27,annulé
10408,20230207,2,44.0,10,30,12,92084.8,110501.76,2,9208.48,en_cours
10409,20230625,41,371.0,13,16,4,38650.3,46380.36,4,11595.09,en_cours
10410,20241009,45,221.0,13,27,7,84120.4,100944.48,1,14420.64,livré
10411,20230823,2,511.0,9,40,14,72546.37,87055.64,10,6218.26,retourné
10412,20230605,42,822.0,1,13,1,2866.04,3439.25,2,3439.25,retourné
10413,20231112,58,144.0,1,51,8,61090.0,73308.0,39,9163.5,livré
10414,20231124,113,709.0,11,17,19,24981.83,29978.2,5,1577.8,en_cours
10415,20230327,44,790.0,1,12,18,138374.1,166048.92,6,9224.94,annulé
10416,20230220,59,130.0,4,5,19,173846.2,208615.44,2,10979.76,en_cours
10417,20230306,61,581.0,1,37,16,176381.6,211657.92,2,13228.62,annulé
10418,20230129,52,445.0,9,15,20,187627.0,225152.4,124,11257.62,livré
10419,20230417,32,150.0,11,26,6,57944.6,69533.52,10,11588.92,annulé
10420,20240201,6,177.0,1,27,8,10500.93,12601.12,4,1575.14,en_cours
10421,20241030,11,160.0,6,18,4,41807.23,50168.68,9,12542.17,annulé
10422,20230714,3,904.0,1,40,6,1335.95,1603.14,2,267.19,en_cours
10423,20230204,8,855.0,15,27,2,17202.15,20642.58,6,10321.29,en_cours
10424,20230426,38,58.0,13,40,4,32883.47,39460.16,-52,9865.04,annulé
10425,20240625,73,696.0,6,46,2,12840.47,15408.56,5,7704.28,en_cours
10426,20230115,83,891.0,11,27,13,152148.86,182578.63,7,14044.51,retourné
10427,20240106,86,618.0,13,21,16,23841.2,28609.44,1,1788.09,livré
10428,20230904,56,307.0,1,7,15,119404.75,143285.7,10,9552.38,en_cours
10429,20230205,32,55.0,9,1,11,53051.44,63661.73,3,5787.43,retourné
10430,20240809,13,836.0,1,42,11,58532.01,70238.41,3,6385.31,retourné
10431,20230603,55,952.0,13,20,14,67431.58,80917.9,92,5779.85,retourné
10432,20230705,4,367.0,9,30,15,14473.38,17368.05,-49,1157.87,en_cours
10433,20240427,7,167.0,15,33,19,214630.97,257557.16,-22,13555.64,retourné
10434,20230105,88,959.0,1,9,15,101058.63,121270.35,3,8084.69,en_cours
10435,20241025,89,181.0,11,31,3,21226.6,25471.92,9,8490.64,en_cours
10436,20231220,43,591.0,1,39,14,51617.77,61941.32,10,4424.38,annulé
10437,20240520,117,997.0,4,39,9,89128.12,106953.75,10,11883.75,livré
10438,20240113,92,991.0,9,49,15,138207.5,165849.0,6,11056.6,annulé
10439,20240728,23,881.0,9,30,7,34239.98,41087.97,7,5869.71,en_cours
10440,20230127,64,208.0,10,50,14,70366.1,84439.32,1,6031.38,annulé
10441,20240418,107,921.0,1,38,12,79895.8,95874.96,6,7989.58,annulé
10442,20240822,18,621.0,11,37,7,43369.08,52042.9,2,7434.7,retourné
10443,20240818,43,506.0,15,11,17,28324.98,33989.97,8,1999.41,en_cours
10444,20231215,21,307.0,1,21,9,87957.52,105549.03,6,11727.67,en_cours
10445,20230513,74,948.0,6,48,5,3087.46,3704.95,6,740.99,en_cours
10446,20230617,28,419.0,11,15,17,21288.82,25546.58,4,1502.74,en_cours
10447,20240916,6,980.0,6,32,4,9964.4,11957.28,7,2989.32,livré
10448,20231125,99,823.0,6,38,2,17893.52,21472.22,4,10736.11,livré
10449,20230119,50,334.0,6,3,20,150758.5,180910.2,4,9045.51,en_cours
10450,20230715,105,355.0,15,46,1,9992.81,11991.37,8,11991.37,en_cours
10451,20231020,71,500.0,1,33,6,9755.95,11707.14,8,1951.19,annulé
10452,20240131,52,224.0,15,44,19,51912.12,62294.54,2,3278.66,en_cours
10453,20230206,43,691.0,9,14,8,48149.0,57778.8,3,7222.35,retourné
10454,20241104,16,242.0,15,35,18,42533.85,51040.62,7,2835.59,retourné
10455,20240912,50,752.0,13,33,5,59006.88,70808.25,96,14161.65,annulé
10456,20230629,119,674.0,9,2,11,83984.08,100780.9,2,9161.9,en_cours
10457,20241031,17,279.0,10,46,4,29316.17,35179.4,9,8794.85,en_cours
10458,20241226,7,570.0,4,44,4,48299.6,57959.52,9,14489.88,en_cours
10459,20230117,106,642.0,1,41,13,106496.32,127795.59,2,9830.43,retourné
10460,20240124,91,782.0,1,49,16,41864.8,50237.76,10,3139.86,en_cours
10461,20230109,21,577.0,6,46,20,24429.67,29315.6,5,1465.78,en_cours
10462,20230930,92,618.0,9,11,6,54957.75,65949.3,10,10991.55,annulé
10463,20240314,68,822.0,15,28,13,28863.25,34635.9,4,2664.3,annulé
10464,20230308,82,477.0,6,4,1,2069.52,2483.43,7,2483.43,livré
10465,20240113,4,426.0,1,14,7,78104.31,93725.17,6,13389.31,livré
10466,20240716,73,187.0,13,16,1,10906.97,13088.36,3,13088.36,en_cours
10467,20231214,58,571.0,1,9,10,97324.25,116789.1,7,11678.91,en_cours
10468,20240506,22,389.0,10,1,18,134022.15,160826.58,92,8934.81,livré
10469,20230811,109,487.0,6,9,11,9288.12,11145.75,9,1013.25,annulé
10470,20230405,115,783.0,13,8,18,167217.15,200660.58,91,11147.81,en_cours
10471,20230604,111,74.0,9,3,15,72959.88,87551.85,2,5836.79,en_cours
10472,20231110,59,887.0,9,2,16,45555.87,54667.04,2,3416.69,livré
10473,20240511,81,993.0,1,35,1,5630.1,6756.12,184,6756.12,retourné
10474,20240708,33,438.0,1,39,1,4826.79,5792.15,8,5792.15,en_cours
10475,20240419,72,168.0,4,47,2,15602.93,18723.52,1,9361.76,annulé
10476,20230222,28,876.0,13,1,5,39292.54,47151.05,2,9430.21,retourné
10477,20230121,41,495.0,1,12,9,30531.3,36637.56,1,4070.84,en_cours
10478,20230810,85,283.0,6,3,10,109655.5,131586.6,61,13158.66,en_cours
10479,20230531,84,424.0,1,29,20,159268.0,191121.6,98,9556.08,annulé
10480,20240526,29,523.0,10,22,19,109687.0,131624.4,-20,6927.6,en_cours
10481,20240709,118,564.0,13,43,14,107550.45,129060.54,68,9218.61,livré
10482,20240130,102,182.0,1,15,10,79105.5,94926.6,8,9492.66,annulé
10483,20230810,88,144.0,10,48,4,16882.8,20259.36,8,5064.84,annulé
10484,20230508,119,253.0,6,21,5,12509.71,15011.65,3,3002.33,en_cours
10485,20240907,92,328.0,4,6,14,51018.22,61221.86,4,4372.99,annulé
10486,20230103,6,712.0,4,40,17,89929.58,107915.49,6,6347.97,retourné
10487,20240604,47,549.0,10,36,12,138433.8,166120.56,8,13843.38,en_cours
10488,20240922,26,777.0,1,36,10,50409.08,60490.9,4,6049.09,en_cours
10489,20240324,104,837.0,1,1,8,90423.4,108508.08,7,13563.51,livré
10490,20231208,16,826.0,1,1,8,29237.2,35084.64,3,4385.58,en_cours
10491,20240805,60,282.0,4,43,13,155009.08,186010.89,9,14308.53,annulé
10492,20240514,57,459.0,1,3,19,139940.86,167929.03,2,8838.37,retourné
10493,20230522,22,326.0,15,41,5,20596.58,24715.9,3,4943.18,annulé
10494,20231215,13,310.0,11,1,20,169349.0,203218.8,5,10160.94,livré
10495,20240612,38,637.0,9,3,15,179581.75,215498.1,8,14366.54,en_cours
10496,20230226,66,290.0,11,6,4,7438.47,8926.16,6,2231.54,retourné
10497,20230629,36,410.0,1,26,16,2318.53,2782.24,-53,173.89,livré
10498,20230524,18,832.0,13,24,14,15609.3,18731.16,4,1337.94,annulé
10499,20240124,66,623.0,1,43,12,5645.3,6774.36,9,564.53,en_cours
10500,20240612,25,310.0,10,9,19,169636.12,203563.34,1,10713.86,en_cours
10501,20231211,68,435.0,10,42,15,49097.0,58916.4,-23,3927.76,en_cours
10502,20240709,46,979.0,11,18,20,182868.0,219441.6,31,10972.08,retourné
10503,20240617,100,719.0,1,15,16,117356.27,140827.52,7,8801.72,en_cours
10504,20231217,43,784.0,11,17,10,107094.5,128513.4,4,12851.34,retourné
10505,20230817,66,202.0,6,41,2,23961.85,28754.22,6,14377.11,en_cours
10506,20230720,104,469.0,1,4,6,49133.2,58959.84,1,9826.64,livré
10507,20240317,88,136.0,9,28,10,75747.08,90896.5,7,9089.65,en_cours
10508,20240311,87,552.0,10,36,14,166784.22,200141.06,3,14295.79,annulé
10509,20231128,87,273.0,11,50,8,96084.53,115301.44,9,14412.68,livré
10510,20230320,100,684.0,10,16,12,79656.1,95587.32,9,7965.61,retourné
10511,20240219,118,172.0,4,18,4,13876.5,16651.8,10,4162.95,livré
10512,20240520,102,789.0,9,9,6,8840.2,10608.24,6,1768.04,en_cours
10513,20230503,83,546.0,15,11,8,96447.67,115737.2,-51,14467.15,livré
10514,20240316,37,84.0,6,10,1,7167.61,8601.13,8,8601.13,en_cours
10515,20230326,22,954.0,11,43,9,69318.08,83181.69,-81,9242.41,en_cours
10516,20240130,3,544.0,1,48,11,9273.37,11128.04,1,1011.64,annulé
10517,20230526,90,941.0,9,9,9,42598.65,51118.38,7,5679.82,annulé
10518,20230426,89,612.0,1,41,2,9594.45,11513.34,-52,5756.67,en_cours
10519,20240620,6,81.0,11,17,16,151454.93,181745.92,2,11359.12,annulé
10520,20240911,9,630.0,1,8,1,2585.8,3102.96,6,3102.96,retourné
10521,20240415,106,70.0,13,35,8,39239.73,47087.68,1,5885.96,livré
10522,20240607,59,909.0,1,31,12,134890.9,161869.08,7,13489.09,retourné
10523,20230902,118,491.0,13,18,2,3112.92,3735.5,30,1867.75,en_cours
10524,20231123,66,789.0,10,37,17,88557.53,106269.04,-284,6251.12,en_cours
10525,20230901,107,232.0,10,32,8,55705.13,66846.16,-227,8355.77,en_cours
10526,20230812,103,489.0,13,26,18,140966.1,169159.32,7,9397.74,en_cours
10527,20240901,101,4.0,1,4,17,934.86,1121.83,3,65.99,retourné
10528,20230831,43,196.0,1,4,3,14988.92,17986.71,8,5995.57,retourné
10529,20230107,3,812.0,9,31,1,2596.91,3116.29,9,3116.29,annulé
10530,20241102,11,747.0,10,1,8,34986.53,41983.84,-256,5247.98,en_cours
10531,20241230,92,976.0,1,1,20,58114.17,69737.0,9,3486.85,retourné
10532,20240118,102,674.0,6,1,6,26517.85,31821.42,3,5303.57,retourné
10533,20230213,43,976.0,11,40,3,2058.98,2470.77,2,823.59,retourné
10534,20230907,106,212.0,1,1,1,9517.34,11420.81,91,11420.81,en_cours
10535,20231119,36,761.0,1,40,2,22967.38,27560.86,2,13780.43,livré
10536,20240222,16,179.0,9,12,3,14436.85,17324.22,6,5774.74,en_cours
10537,20240515,19,28.0,9,49,3,7134.75,8561.7,2,2853.9,annulé
10538,20230828,40,905.0,1,18,5,59984.67,71981.6,7,14396.32,en_cours
10539,20240211,109,365.0,1,9,12,124429.3,149315.16,1,12442.93,annulé
10540,20230513,81,177.0,1,50,6,58106.8,69728.16,4,11621.36,en_cours
10541,20230102,106,112.0,10,43,18,110304.9,132365.88,181,7353.66,en_cours
10542,20230620,112,425.0,9,1,12,17572.3,21086.76,6,1757.23,livré
10543,20240515,74,153.0,1,9,14,129573.62,155488.34,1,11106.31,retourné
10544,20240122,4,662.0,1,13,11,75420.31,90504.37,1,8227.67,en_cours
10545,20240603,24,772.0,1,2,13,123134.38,147761.25,8,11366.25,en_cours
10546,20230710,34,143.0,11,27,13,99779.55,119735.46,96,9210.42,retourné
10547,20240516,18,647.0,10,43,6,69768.8,83722.56,4,13953.76,annulé
10548,20240123,42,653.0,1,33,8,23948.6,28738.32,2,3592.29,livré
10549,20241024,103,10.0,1,22,3,32210.62,38652.75,9,12884.25,en_cours
10550,20241020,64,104.0,1,41,4,11231.8,13478.16,1,3369.54,annulé
10551,20231029,71,3.0,11,41,20,183133.17,219759.8,4,10987.99,livré
10552,20240321,65,136.0,11,34,8,4019.6,4823.52,4,602.94,en_cours
10553,20231011,33,612.0,1,16,18,98599.2,118319.04,38,6573.28,en_cours
10554,20240618,77,677.0,1,47,5,32142.13,38570.55,1,7714.11,en_cours
10555,20241021,98,21.0,1,25,6,55604.45,66725.34,9,11120.89,en_cours
10556,20241128,117,169.0,9,43,4,45419.23,54503.08,2,13625.77,en_cours
10557,20230421,69,942.0,6,31,11,12585.65,15102.78,4,1372.98,annulé
10558,20241129,44,127.0,6,23,9,18279.68,21935.61,6,2437.29,livré
10559,20230516,47,126.0,1,46,13,24374.78,29249.74,9,2249.98,annulé
10560,20240730,25,992.0,6,17,9,2057.55,2469.06,-173,274.34,retourné
10561,20240929,74,799.0,4,41,20,70133.17,84159.8,10,4207.99,livré
10562,20230323,71,188.0,1,16,2,5727.62,6873.14,-47,3436.57,en_cours
10563,20230907,84,322.0,10,46,13,109855.42,131826.5,91,10140.5,livré
10564,20241019,58,579.0,9,30,9,43891.05,52669.26,7,5852.14,livré
10565,20231115,37,757.0,1,35,3,12501.63,15001.95,9,5000.65,annulé
10566,20230815,77,676.0,11,18,17,12275.28,14730.33,5,866.49,livré
10567,20230118,118,575.0,1,4,11,75030.18,90036.21,5,8185.11,en_cours
10568,20231222,12,127.0,1,5,17,63132.33,75758.8,10,4456.4,livré
10569,20241126,53,50.0,10,24,3,14171.8,17006.16,1,5668.72,livré
10570,20231128,69,166.0,1,37,19,143340.59,172008.71,6,9053.09,en_cours
10571,20240613,25,217.0,15,39,8,30986.0,37183.2,9,4647.9,annulé
10572,20230709,10,702.0,1,43,19,219759.7,263711.64,4,13879.56,en_cours
10573,20230520,58,715.0,15,15,11,51913.49,62296.19,3,5663.29,retourné
10574,20230524,46,304.0,1,42,5,4445.12,5334.15,5,1066.83,retourné
10575,20240305,99,407.0,9,45,17,183957.57,220749.08,3,12985.24,annulé
10576,20230606,110,545.0,11,41,10,117509.42,141011.3,3,14101.13,livré
10577,20241010,12,552.0,15,35,14,84273.23,101127.88,6,7223.42,en_cours
10578,20230210,92,27.0,9,23,10,4471.25,5365.5,9,536.55,en_cours
10579,20240422,92,336.0,4,14,17,31010.98,37213.17,-77,2189.01,annulé
10580,20241213,67,956.0,6,46,20,67275.17,80730.2,8,4036.51,livré
10581,20230401,23,733.0,10,21,10,78194.42,93833.3,30,9383.33,en_cours
10582,20240719,74,62.0,11,42,7,48848.57,58618.28,3,8374.04,annulé
10583,20230623,63,775.0,1,32,13,38483.68,46180.42,3,3552.34,retourné
10584,20240309,26,718.0,15,28,19,158379.57,190055.48,1,10002.92,annulé
10585,20240206,48,630.0,1,44,19,58396.02,70075.23,182,3688.17,livré
10586,20230828,5,192.0,9,35,18,129701.7,155642.04,7,8646.78,retourné
10587,20240102,95,389.0,11,1,8,32362.0,38834.4,7,4854.3,retourné
10588,20240915,81,154.0,6,10,16,1338.67,1606.4,7,100.4,en_cours
10589,20240809,15,383.0,9,20,20,232620.33,279144.4,4,13957.22,en_cours
10590,20240623,69,972.0,1,46,7,86119.78,103343.73,8,14763.39,en_cours
10591,20241005,20,225.0,13,44,8,817.67,981.2,-145,122.65,en_cours
10592,20240908,85,717.0,11,26,16,87474.4,104969.28,30,6560.58,en_cours
10593,20240717,50,98.0,9,17,17,160647.73,192777.28,2,11339.84,annulé
10594,20230901,32,226.0,11,44,8,43643.73,52372.48,5,6546.56,en_cours
10595,20241229,48,675.0,13,34,5,1803.08,2163.7,6,432.74,en_cours
10596,20231013,88,503.0,1,46,6,49426.0,59311.2,4,9885.2,en_cours
10597,20230705,74,128.0,10,23,16,143980.4,172776.48,3,10798.53,en_cours
10598,20230824,69,521.0,10,40,9,12359.7,14831.64,-227,1647.96,en_cours
10599,20231222,61,101.0,1,47,6,66073.45,79288.14,8,13214.69,livré
10600,20240702,43,427.0,6,28,20,129303.5,155164.2,9,7758.21,en_cours
10601,20230927,9,822.0,1,30,17,127533.01,153039.61,7,9002.33,en_cours
10602,20240519,91,169.0,1,24,6,30776.5,36931.8,6,6155.3,en_cours
10603,20231111,120,905.0,1,32,4,22020.53,26424.64,7,6606.16,retourné
10604,20241009,42,463.0,11,15,17,183796.07,220555.28,9,12973.84,livré
10605,20240909,84,988.0,1,13,20,60599.0,72718.8,9,3635.94,livré
10606,20231107,106,716.0,11,47,20,238509.0,286210.8,3,14310.54,en_cours
10607,20240608,44,507.0,1,36,14,140464.8,168557.76,4,12039.84,annulé
10608,20241019,49,621.0,1,45,5,42098.12,50517.75,6,10103.55,en_cours
10609,20240309,116,739.0,15,46,13,93513.22,112215.87,8,8631.99,annulé
10610,20240113,14,764.0,1,34,19,115853.77,139024.52,7,7317.08,livré
10611,20231219,4,362.0,9,32,12,55278.7,66334.44,2,5527.87,en_cours
10612,20240504,97,677.0,4,29,2,22710.4,27252.48,6,13626.24,livré
10613,20240827,94,579.0,15,47,10,32115.0,38538.0,4,3853.8,annulé
10614,20230127,42,599.0,11,10,9,100333.88,120400.65,4,13377.85,en_cours
10615,20230328,71,378.0,6,44,8,41807.2,50168.64,7,6271.08,livré
10616,20240228,101,578.0,13,21,3,12223.3,14667.96,9,4889.32,en_cours
10617,20241121,42,546.0,15,21,10,44394.83,53273.8,2,5327.38,livré
10618,20241007,87,634.0,15,11,12,58588.3,70305.96,-84,5858.83,livré
10619,20240522,110,849.0,4,48,4,35928.63,43114.36,5,10778.59,en_cours
10620,20230525,93,508.0,10,35,6,61996.8,74396.16,6,12399.36,en_cours
10621,20240712,12,243.0,9,33,13,36696.4,44035.68,156,3387.36,annulé
10622,20240226,7,536.0,1,20,18,113810.85,136573.02,7,7587.39,retourné
10623,20230715,66,938.0,1,33,6,12056.95,14468.34,5,2411.39,annulé
10624,20240609,68,733.0,1,17,20,215122.67,258147.2,8,12907.36,annulé
10625,20231025,3,219.0,1,15,11,48925.43,58710.52,4,5337.32,annulé
